Date,PA1436583006-DIVMOM,US22160K1051-DIVMOM,US4581401001-DIVMOM,AN8068571086-DIVMOM,PA1436583006-EBITDA2EV,US22160K1051-EBITDA2EV,US4581401001-EBITDA2EV,AN8068571086-EBITDA2EV,PA1436583006-SLW,US22160K1051-SLW,US4581401001-SLW,AN8068571086-SLW,PA1436583006-FST,US22160K1051-FST,US4581401001-FST,AN8068571086-FST
2011-09-06,0.017366772782565928,0.014723555925358726,0.05830413652802897,0.02355029800184782,,,,,-0.33645470383275267,0.07618393960192194,-0.07040913415794481,-0.10844529750479859,-0.04302763819095479,0.05009375837128327,-0.05145631067961176,-0.0426381553523123
2011-09-07,0.017366772782565928,0.014723555925358726,0.05830413652802897,0.02355029800184782,,,,,-0.30969420949902415,0.11632737847943497,-0.04517356157869723,-0.08035928143712567,0.08191706322229764,0.14519107827816446,0.007526342197691882,0.04037393307139969
2011-09-08,0.017366772782565928,0.014723555925358726,0.05830413652802897,0.02355029800184782,,,,,-0.3247169408246102,0.11439216227404447,-0.04580335731414875,-0.0977884040645548,0.025632706035042085,0.11224349263186895,-0.04166666666666674,-0.02657035986069911
2011-09-09,0.017366772782565928,0.01473045294962516,0.05830413652802897,0.02355029800184782,,,,,-0.3484816309195159,0.09083367897138128,-0.0685579196217494,-0.12042141369594506,-0.013504823151125445,0.08394010166231625,-0.04600484261501203,-0.07936914989101163
2011-09-12,0.017366772782565928,0.014802871704422705,0.05830413652802897,0.02355029800184782,0.3339411196494594,18.757209989862318,7.985811362330914,0.6682054375604564,-0.3377497371188223,0.12297506691083249,-0.03151862464183386,-0.12362271461436014,-0.0012686330478909325,0.07613390928725705,-0.02920057443752988,-0.0960409641563632
2011-09-13,0.017366772782565928,0.014802871704422705,0.05830413652802897,0.02355029800184782,,,,,-0.3177491009096679,0.14239207360226458,-0.000481463649494418,-0.10430895318514843,0.024785510009532885,0.07419977374060016,-0.0014430014430013571,-0.08266564924329134
2011-09-14,0.017366772782565928,0.014802871704422705,0.05830413652802897,0.02355029800184782,,,,,-0.3010182435299108,0.15923566878980888,0.022023233301064815,-0.10581167238842559,0.04869509866327193,0.0759327377824488,0.021528785679728824,-0.08287223340040228
2011-09-15,0.017366772782565928,0.014802871704422705,0.05830413652802897,0.02355029800184782,,,,,-0.28143196031917184,0.1777809307604994,0.041082648622522866,-0.08006941001487367,0.10955710955710951,0.11632598171059727,0.08952959028831553,-0.0025534202392151206
2011-09-16,0.017366772782565928,0.014813217240822353,0.05830413652802897,0.02355029800184782,,,,,-0.2758695182544826,0.18531025749261287,0.0437054631828977,-0.11451495258935085,0.1355013550135502,0.1328671328671327,0.14486711829077636,-0.003829321663019747
2011-09-19,0.017366772782565928,0.014882187483486685,0.05830413652802897,0.02355029800184782,0.3320838739493881,8.679937696719835,6.185620656548968,0.678185526444077,-0.31832593532022835,0.18939711847810892,0.02945663654500641,-0.16210775606867966,0.08076407506702421,0.1425692018274658,0.13157894736842102,-0.023865360739412145
2011-09-20,0.017366772782565928,0.014882187483486685,0.05830413652802897,0.02355029800184782,,,,,-0.2794555508294343,0.1881284916201118,0.04274307186472526,-0.1809692671394798,0.09715025906735764,0.11611125688795587,0.12633181126331805,-0.08984631551293831
2011-09-21,0.017366772782565928,0.014882187483486685,0.05830413652802897,0.02355029800184782,,,,,-0.31536050156739814,0.1643911184664184,0.04079696394686927,-0.2503739500632838,0.03835182250396185,0.08955994321847993,0.108080808080808,-0.14534959989505436
2011-09-22,0.017366772782565928,0.014882187483486685,0.05830413652802897,0.02355029800184782,,,,,-0.3464994775339604,0.1472210729554544,0.025379506641366234,-0.2955931423311472,0.03337739590218103,0.09655945162140789,0.11302780638516974,-0.16263165093694432
2011-09-23,0.017366772782565928,0.014895981532019549,0.05830413652802897,0.02355029800184782,,,,,-0.34545454545454546,0.14977244517997512,0.05123339658444026,-0.2958232654470141,0.013264315755418865,0.07978241160471455,0.12089023773394025,-0.1822554783538215
2011-09-26,0.017366772782565928,0.014961503262550663,0.05830413652802897,0.02355029800184782,0.33332178098591825,9.221047359750964,5.934287019402378,0.7284903428425566,-0.3185389679337439,0.16322314049586795,0.054903355863868075,-0.270746887966805,-0.0261001517450683,0.08561511762437335,0.09583641290958345,-0.18097087378640775
2011-09-27,0.017366772782565928,0.014961503262550663,0.05830413652802897,0.02355029800184782,,,,,-0.30285343709468215,0.17011239073123363,0.07282246549262239,-0.2647808949686993,-0.013157894736842146,0.08018444985269646,0.11363636363636376,-0.1798784430363377
2011-09-28,0.017366772782565928,0.014961503262550663,0.05830413652802897,0.02355029800184782,,,,,-0.3215294373234847,0.15796019900497527,0.06491646778042948,-0.2925656660412759,-0.05449591280653954,0.0668449197860963,0.10829607550919018,-0.22772657450076816
2011-09-29,0.017366772782565928,0.014961503262550663,0.05830413652802897,0.02355029800184782,,,,,-0.30464006938421506,0.14030507077092214,0.06676272814601347,-0.26533301389554387,0.003441802252815984,0.04403623553095115,0.11105552776388206,-0.19830065359477123
2011-09-30,0.017366772782565928,0.014978745823216745,0.05830413652802897,0.02355029800184782,,,,,-0.3442977710452283,0.13095565959790667,0.00447269303201514,-0.2910385756676558,-0.018146467919637033,0.045442973523421415,0.0863034623217922,-0.19739317387798982
2011-10-03,0.017366772782565928,0.015040819041614641,0.05830413652802897,0.02355029800184782,0.33860085385527244,15.17214078260132,7.534003473234545,0.7733698966040444,-0.35936823885763736,0.12655258073419828,-0.0431554524361949,-0.30666666666666664,-0.0405055087491899,0.03907841140529533,0.04989816700611005,-0.22440204246170392
2011-10-04,0.017366772782565928,0.015040819041614641,0.05830413652802897,0.02355029800184782,,,,,-0.3516599703954324,0.12434591021757102,-0.024367816091954042,-0.3240708976558033,0.006235641614703136,0.04145408163265296,0.08597748208802458,-0.2046555435952636
2011-10-05,0.017366772782565928,0.015040819041614641,0.05830413652802897,0.02355029800184782,,,,,-0.33527885862516205,0.09751094091903711,0.0045977011494253706,-0.2837869271923704,-0.03393025447690856,-0.004465947152958671,0.08814741035856599,-0.19807266571168125
2011-10-06,0.017366772782565928,0.015040819041614641,0.05830413652802897,0.02355029800184782,,,,,-0.28648285137861473,0.10107048519393858,0.02656104380242308,-0.262836044767509,0.006959822840873153,-0.019316493313521588,0.1073133953254588,-0.15343845236517817
2011-10-07,0.017366772782565928,0.01506151011441394,0.05830413652802897,0.02355029800184782,,,,,-0.29299932900917025,0.09994432071269488,0.03867660764212477,-0.29610068547027746,0.030312907431551572,0.0015209125475283969,0.13147208121827414,-0.12757660167130913
2011-10-10,0.017366772782565928,0.015120134820678621,0.05830413652802897,0.02355029800184782,0.3312635826570653,16.314545833622905,5.475003914993966,0.71318584052357,-0.28037587412587406,0.12149661742371931,0.06517690875232773,-0.2660642570281124,0.04572880279453795,0.01894129453085802,0.1282051282051282,-0.09104725062171859
2011-10-11,0.017366772782565928,0.015120134820678621,0.05830413652802897,0.02355029800184782,,,,,-0.2800875273522977,0.1418489767113622,0.06632653061224492,-0.2498877413560845,0.020155038759689825,0.002354107297732666,0.10741811175337168,-0.07361708027173164
2011-10-12,0.017366772782565928,0.015120134820678621,0.05830413652802897,0.02355029800184782,,,,,-0.2663007683863885,0.09982439551533173,0.07185906351414006,-0.24734429162473448,0.014264036418816461,-0.005860805860805951,0.09495619228036944,-0.07706019470725356
2011-10-13,0.017366772782565928,0.015120134820678621,0.05830413652802897,0.02355029800184782,,,,,-0.26446822450316665,0.10171320652907068,0.07887453874538752,-0.24773312437031225,0.010804321728691502,-0.016142633417660535,0.08588672237697303,-0.09458367016976554
2011-10-14,0.017366772782565928,0.015144274405611136,0.05830413652802897,0.02355029800184782,,,,,-0.26675285498814905,0.10127946127946119,0.08344859382203773,-0.2102860959590337,0.015214797136038127,-0.029320987654321007,0.06964041875284477,-0.026084568918176898
2011-10-15,0.017366772782565928,0.015144274405611136,0.05830413652802897,0.02355029800184782,,,,,-0.27332906256673073,0.09318181818181825,0.08620291194823193,-0.20345834269032115,0.055193798449612474,-0.03833940962013416,0.07159142726858181,0.0025438100621819615
2011-10-17,0.017366772782565928,0.015199450599742599,0.05830413652802897,0.02355029800184782,0.3304238523054957,13.453011167861774,5.222380627063504,0.7014831570190825,-0.29222577209797673,0.1029864738181332,0.0848089468779123,-0.2369759294835575,-0.019185360094451154,-0.03185611849065473,0.04864864864864882,-0.025544811661134537
2011-10-18,0.017366772782565928,0.015199450599742599,0.05830413652802897,0.02355029800184782,,,,,-0.27245699723932904,0.1344064386317907,0.07339449541284404,-0.22862186913825444,0.04578754578754585,0.0016581783726161703,0.06654512306289861,0.07306216423637735
2011-10-19,0.017366772782565928,0.015199450599742599,0.05830413652802897,0.02355029800184782,,,,,-0.29183287843795935,0.12446695095948801,0.11397058823529393,-0.24864446165762977,0.07866965142308913,0.014365570715874076,0.12144344205412905,0.10911466840901674
2011-10-20,0.017366772782565928,0.01522703869680833,0.05830413652802897,0.02355029800184782,,,,,-0.2764140875133405,0.1285829091883206,0.09457579972183594,-0.26290112749349526,0.0823754789272031,0.010675302866738567,0.06543321299638993,0.11094771241830048
2011-10-21,0.017366772782565928,0.01522703869680833,0.05830413652802897,0.02355029800184782,,,,,-0.25122732123799363,0.1475850935019507,0.12027972027972034,-0.27030539311241075,0.09317544406357103,0.010065127294256904,0.08048561151079148,0.06495969653864386
2011-10-24,0.017366772782565928,0.015278766378806577,0.05830413652802897,0.02355029800184782,0.3243094935265725,10.122133948494616,4.536849738559597,0.6861244633647485,-0.2345047923322685,0.12700106723585924,0.13057471264367826,-0.25667482182746526,0.11441860465116283,0.001778726431874933,0.09094942324755984,0.10186061179438655
2011-10-25,0.017366772782565928,0.015278766378806577,0.05830413652802897,0.02355029800184782,,,,,-0.23542210617928638,0.11210582576162476,0.12107419208010928,-0.279114125251669,0.12520012808197256,-0.006683375104427736,0.10398924249215602,0.12763136084866566
2011-10-26,0.017366772782565928,0.015278766378806577,0.05830413652802897,0.02355029800184782,,,,,-0.21663019693654273,0.11003579477661396,0.11562782294489615,-0.26515151515151514,0.11630807608356708,0.009038322487346262,0.1121116614137776,0.13875754117071581
2011-10-27,0.017366772782565928,0.015278766378806577,0.05830413652802897,0.02355029800184782,,,,,-0.19496717724288848,0.12978920853771703,0.13504968383017157,-0.2027567340067341,0.21419141914191409,0.03762328016559113,0.1778767283805951,0.2685417713042022
2011-10-28,0.017366772782565928,0.015309802988005525,0.05830413652802897,0.02355029800184782,,,,,-0.14183891660727022,0.14941128704831508,0.14534617148097206,-0.18243461414271878,0.21985815602836878,0.040426313855200346,0.21144519883608148,0.316008316008316
2011-10-31,0.017366772782565928,0.015358082157870557,0.05830413652802897,0.02355029800184782,0.3256600208820166,11.820092899132689,4.928520490239979,0.6640092027420917,-0.162464319695528,0.14291598023064256,0.16028368794326253,-0.20914962325080733,0.14840182648401834,0.019595835884874457,0.15645617342130058,0.24293689731009982
2011-11-01,0.017366772782565928,0.015358082157870557,0.05830413652802897,0.02355029800184782,,,,,-0.20639465521355282,0.14209372430802936,0.12285647169368086,-0.2065811489124374,0.08162601626016253,0.038629283489096444,0.09382151029748265,0.15508281909710941
2011-11-02,0.017366772782565928,0.015358082157870557,0.05830413652802897,0.02355029800184782,,,,,-0.20710612435717624,0.14761451678673398,0.09103385178408052,-0.21658589122240168,0.06566132579327699,0.0660353535353535,0.08261461643213797,0.13851933009860695
2011-11-03,0.017366772782565928,0.015358082157870557,0.05830413652802897,0.02355029800184782,,,,,-0.194281696742442,0.1325043455007353,0.12715416860735917,-0.18721901091843285,0.08763049667826639,0.07188053657301952,0.08568864961866307,0.2121647509578546
2011-11-04,0.017366772782565928,0.015392567279202721,0.05830413652802897,0.02355029800184782,,,,,-0.14970059880239517,0.13841347459929354,0.10986442262739593,-0.18065573770491805,0.03492256301245056,0.03176166440970074,0.037587412587412494,0.13953488372093004
2011-11-07,0.017366772782565928,0.015437397936934535,0.05830413652802897,0.02355029800184782,0.3285367032314728,10.51511758118701,5.067602853750611,0.6531027975644517,-0.1637931034482758,0.17279821627647696,0.12982782689623096,-0.17210682492581597,0.03191489361702149,0.040296662546353446,0.05611135276207069,0.12735707871894641
2011-11-08,0.017366772782565928,0.015437397936934535,0.05830413652802897,0.02355029800184782,,,,,-0.16281333657824304,0.17257552765898754,0.1358421294171639,-0.1725363489499192,0.029323758228605445,0.043969540653402195,0.07050173010380623,0.14143515079482993
2011-11-09,0.017366772782565928,0.015437397936934535,0.05830413652802897,0.02355029800184782,,,,,-0.19400396432111,0.14558439774756216,0.10575139146567714,-0.200328227571116,-0.03414489311163893,0.021305252846822498,0.019238991021804264,0.08764880952380949
2011-11-10,0.017366772782565928,0.015437397936934535,0.05830413652802897,0.02355029800184782,,,,,-0.1750563486100677,0.14586507826568784,0.13437057991513424,-0.17950138504155133,-0.03203056126946824,0.011617952794423347,0.0238297872340425,0.04383986467437273
2011-11-11,0.017366772782565928,0.015475331570399917,0.05830413652802897,0.02355029800184782,,,,,-0.18126223091976523,0.12795436022819895,0.17605300520586864,-0.14813578185865317,-0.01645606817513967,0.015531368472545104,0.057446808510638325,0.07893994925288994
2011-11-14,0.017366772782565928,0.015516713715998514,0.05830413652802897,0.02355029800184782,0.3301583439069751,11.506260128480445,4.8821458934856805,0.6514345868056604,-0.1954413191076625,0.1252696871628911,0.16179245283018862,-0.14601919819311115,-0.0015046644598253334,0.013234579893152132,0.0579896907216495,0.11996445497630348
2011-11-15,0.017366772782565928,0.015516713715998514,0.05830413652802897,0.02355029800184782,,,,,-0.18318912237330043,0.15126737530662315,0.21885521885521886,-0.10211558917385655,-0.03561004086398134,-0.0010642071656614682,0.08290598290598306,0.08668287798598207
2011-11-16,0.017366772782565928,0.015516713715998514,0.05830413652802897,0.02355029800184782,,,,,-0.20305458187280923,0.14321157822191588,0.19501677048394828,-0.1330009276437848,-0.056329676845538024,-0.017065655368570742,0.028877887788778978,0.10117820324005877
2011-11-17,0.017366772782565928,0.015516713715998514,0.05830413652802897,0.02355029800184782,,,,,-0.2210235825388861,0.14114699331848546,0.16794625719769685,-0.15991096532333648,-0.0840707964601769,-0.027059102777118427,0.030919102075391836,0.05471392851889978
2011-11-18,0.017366772782565928,0.01555809586159711,0.05830413652802897,0.02355029800184782,,,,,-0.17616977755049856,0.1419787590832866,0.20366699702675906,-0.1589622641509435,-0.0815279361459521,-0.04196951934349358,0.01081980857261744,0.05847432472543779
2011-11-21,0.017366772782565928,0.015596029495062494,0.05830413652802897,0.02355029800184782,0.33321810892627196,15.158914337604681,5.490746749872397,0.6842202312327993,-0.17284904688305003,0.16528096330275233,0.18995330051748072,-0.15547533092659438,-0.10656649972175847,-0.03776041666666663,-0.04148027653517683,0.004293073840870187
2011-11-22,0.017366772782565928,0.015596029495062494,0.05830413652802897,0.02355029800184782,,,,,-0.19355663513167987,0.16108430315072386,0.1678391959798995,-0.20792647903503725,-0.10244735344336942,-0.0170611558332332,-0.056435241575314654,0.01352344553873297
2011-11-23,0.017366772782565928,0.015596029495062494,0.05830413652802897,0.02355029800184782,,,,,-0.23113802674741368,0.14293801302009634,0.13898645258404407,-0.22611427906435477,-0.14888268156424578,-0.035471157291293465,-0.08097165991902833,-0.04782359679266901
2011-11-24,0.017366772782565928,0.015596029495062494,0.05830413652802897,0.02355029800184782,,,,,-0.2569651892946413,0.13682432432432434,0.12431896978702328,-0.25888777443441435,-0.17178581136178306,-0.052335132597981615,-0.09669717469160366,-0.12234393559456247
2011-11-25,0.017366772782565928,0.015640860152794308,0.05830413652802897,0.02355029800184782,,,,,-0.2219101123595505,0.12955974842767293,0.12831968230330104,-0.25233750140813327,-0.15642303433001103,-0.048392794065701294,-0.09007205764611692,-0.12625065824117943
2011-11-28,0.017366772782565928,0.015675345274126472,0.05830413652802897,0.02355029800184782,0.3340080606809738,13.010721028110224,5.562705027352579,0.6903515820255706,-0.18485237483953798,0.1594754653130288,0.15623459832429787,-0.2178531073446328,-0.09826753763135476,-0.012252252252252238,-0.044009779951100225,-0.05784674016605418
2011-11-29,0.017366772782565928,0.015675345274126472,0.05830413652802897,0.02355029800184782,,,,,-0.1788367922111197,0.15809180418804614,0.1570166830225712,-0.2005675368898977,-0.03638003607937468,0.0019196160767847026,-0.013389121338912124,-0.009841135948263635
2011-11-30,0.017366772782565928,0.015675345274126472,0.05830413652802897,0.02355029800184782,,,,,-0.1438886023723568,0.19367478309543817,0.22287677957781038,-0.13304177695937391,-0.021226415094339535,0.010304394172687248,0.04444444444444429,0.03560626890294194
2011-12-01,0.017366772782565928,0.015675345274126472,0.05830413652802897,0.02355029800184782,,,,,-0.13756199425737414,0.22214426045467306,0.22517207472959688,-0.17206679199380737,-0.038976148923792975,0.028217237308146403,0.02975206611570247,-0.013960226524430408
2011-12-02,0.017366772782565928,0.015723624443991502,0.05830413652802897,0.02355029800184782,,,,,-0.12118822292323872,0.20625869262865093,0.21499013806706113,-0.20506570580754546,-0.019072769953051627,0.03484071113232323,0.03791069924178614,0.0005335467520342085
2011-12-05,0.01747200057197156,0.01575466105319045,0.05830413652802897,0.02355029800184782,0.28513359387246556,7.437903604294023,4.695560804885564,0.6427719881962041,-0.11975777877987503,0.1976376871308887,0.22238514173998047,-0.17618793379604913,0.006185567010309034,0.03612167300380231,0.0300658978583197,0.024160361077923964
2011-12-06,0.01747200057197156,0.01575466105319045,0.05830413652802897,0.02355029800184782,,,,,-0.1107924921793535,0.20103655210038207,0.2561942517343905,-0.17810422474801624,-0.008430232558139461,0.03600000000000003,0.0242424242424244,-0.0023428348301444135
2011-12-07,0.01747200057197156,0.01575466105319045,0.05830413652802897,0.02355029800184782,,,,,-0.10274509803921572,0.178047138047138,0.30121703853955384,-0.19861259338313764,0.0550261297264063,0.04867521879870518,0.07634228187919456,0.02736352442194545
2011-12-08,0.01747200057197156,0.01575466105319045,0.05830413652802897,0.02355029800184782,,,,,-0.12897342365815534,0.15626263988135358,0.2678296562339664,-0.22442599978441302,0.014875531268973896,0.03675048355899424,0.027015793848711667,-0.028359216745442173
2011-12-09,0.017476575693250066,0.015806388735188696,0.05830413652802897,0.02355029800184782,,,,,-0.11642411642411632,0.12598425196850394,0.2688990360223238,-0.20157209001830512,0.015835076187630692,0.01601637764932562,0.006438631790744553,-0.03122550300496474
2011-12-12,0.017577228361377192,0.015833976832254428,0.05830413652802897,0.02355029800184782,0.28618346901202685,10.153409474893559,5.226444834780239,0.6733802985450481,-0.1261910893638939,0.12214961994932683,0.20300751879699241,-0.21775070698281485,0.022603978300180794,0.008388256440982733,-0.025578562728379994,-0.04892885480031739
2011-12-13,0.017577228361377192,0.015833976832254428,0.05830413652802897,0.02355029800184782,,,,,-0.11565696302124318,0.07465947057311739,0.17623564653020463,-0.23149967256057635,0.020581113801452666,-0.010061553030303094,-0.0702446724546173,-0.07318678425694358
2011-12-14,0.017577228361377192,0.015833976832254428,0.05830413652802897,0.02355029800184782,,,,,-0.11978609625668446,0.0829734327967544,0.16433566433566438,-0.26252063841496964,0.034244423499843135,-0.002290812635640238,-0.06535685645549327,-0.10391868396415671
2011-12-15,0.017577228361377192,0.015833976832254428,0.05830413652802897,0.02355029800184782,,,,,-0.1262879788639366,0.0835958005249342,0.15854870775347907,-0.2530405405405405,0.0650563607085346,0.007196877287143133,-0.042317173377157014,-0.07502440384883557
2011-12-16,0.017586378603934204,0.015889153026385893,0.05830413652802897,0.02355029800184782,,,,,-0.11865729898516786,0.0800523217789404,0.17560728744939258,-0.2241419294990723,0.051210428305400235,0.010401370533529075,-0.04363935776039518,-0.06183398766124504
2011-12-19,0.017682456150782826,0.015913292611318408,0.05830413652802897,0.02355029800184782,0.28831414928332755,13.461159394319505,5.815614634194072,0.7181720834659798,-0.12835503587563124,0.07394320115168185,0.16759352881698675,-0.24151999067490393,0.021488632824665066,0.009472259810554773,-0.02015273652948668,-0.07281276717013407
2011-12-20,0.017682456150782826,0.015913292611318408,0.05830413652802897,0.02355029800184782,,,,,-0.12596744061916199,0.09562483625884188,0.21756894790602677,-0.2075098814229248,0.03836398224476856,0.022368903557022257,0.025817555938038028,-0.011312545322697654
2011-12-21,0.017682456150782826,0.015913292611318408,0.05830413652802897,0.02355029800184782,,,,,-0.1369141653501842,0.0886059503702743,0.19898734177215194,-0.21867066697438264,0.07581227436823101,0.03751857355126309,0.043171806167400906,0.01819548872180432
2011-12-22,0.017682456150782826,0.015913292611318408,0.05830413652802897,0.02355029800184782,,,,,-0.13075898801597863,0.08933680104031194,0.2242609582059123,-0.19846607669616512,0.0712175910731867,0.037270926201089516,0.058149779735682916,0.021503759398496358
2011-12-23,0.017696181514618343,0.015971917317583087,0.05830413652802897,0.02355029800184782,,,,,-0.12680873454354114,0.10363707469691041,0.22860020140986914,-0.1972599558806455,0.08926813258943223,0.0475129918337045,0.07347118345798487,0.0417357239716738
2011-12-26,0.017787683940188457,0.015992608390382388,0.05830413652802897,0.02355029800184782,,,,,-0.11611185086551268,0.07764765784114047,0.13965436711816892,-0.2133348503811583,0.04535433070866124,0.02955125866472086,0.040068201193520725,-0.0011557353366078438
2011-12-27,0.017787683940188457,0.015992608390382388,0.05830413652802897,0.02355029800184782,,,,,-0.11406540813613397,0.07239761633067054,0.14445479962721341,-0.23591000222766767,0.03962558502340108,0.012812836786013637,0.04156064461407971,-0.025983245775947905
2011-12-28,0.017787683940188457,0.015992608390382388,0.05830413652802897,0.02355029800184782,,,,,-0.136134006913055,0.06732597945987062,0.1288443616029824,-0.2532858097571842,-0.02138554216867472,-0.013130128956623577,-0.027498996386993158,-0.11004911721757593
2011-12-29,0.017787683940188457,0.015992608390382388,0.05830413652802897,0.02355029800184782,,,,,-0.11210156672069171,0.07220950928044756,0.11896080218778482,-0.23441226575809204,-0.005145278450363278,-0.03157653002640948,-0.014847512038523303,-0.09963937491652208
2011-12-30,0.01780598442530248,0.016054681608780284,0.05830413652802897,0.02355029800184782,,,,,-0.11950364175883466,0.04437202306342436,0.0787366548042705,-0.2365038560411311,-0.02363146874065203,-0.039317421884008,-0.015827922077922052,-0.08932142381015873
2012-01-02,0.01789291172959409,0.016071924169446365,0.058032715427759334,0.023538484407413397,,,,,-0.14577335775974876,0.027373612823674565,0.07158638974812193,-0.23573506377265596,-0.04449648711943788,-0.0444954128440368,-0.030387844862055258,-0.11458198314970836
2012-01-03,0.01789291172959409,0.016071924169446365,0.058032715427759334,0.023538484407413397,,,,,-0.14009913905557003,0.038546525902283246,0.07631578947368411,-0.21344405790595888,-0.03371445323951916,-0.039291392232568834,-0.031952662721893565,-0.08558382257012398
2012-01-04,0.01789291172959409,0.016071924169446365,0.058032715427759334,0.023538484407413397,,,,,-0.12739690044654584,0.03931264680430213,0.0846652267818575,-0.22495821727019494,-0.03205128205128205,-0.038870469875385893,-0.02143413873733435,-0.07364495938207483
2012-01-05,0.01789291172959409,0.016071924169446365,0.058032715427759334,0.023538484407413397,,,,,-0.12562417871222065,0.02739387956564654,0.10868616324749003,-0.22462695067775384,-0.004786120251271231,-0.029151119402985093,0.027923917442330914,-0.05392633773453803
2012-01-06,0.01791578733598662,0.016137445899977478,0.0580209145103563,0.02353797077287277,,,,,-0.15202267456841034,0.0077009067196620595,0.08695652173913038,-0.2104834012813045,-0.03205882352941192,-0.038402275690411436,0.009596161535385672,-0.08590694538098453
2012-01-09,0.017998139518999725,0.016151239948510344,0.05776129432748969,0.023526670812978975,0.2878390851282503,25.660645478643456,2.8095924061570487,0.7609834041190917,-0.14961439588688952,-0.014100324432243516,0.08361702127659565,-0.1883476825097301,-0.02505157677571479,-0.06108140225787284,0.06104166666666666,-0.04310344827586221
2012-01-10,0.017998139518999725,0.016151239948510344,0.05776129432748969,0.023526670812978975,,,,,-0.18221787982413296,-0.005778168571787368,0.08386277001270659,-0.14594398841139544,-0.007117437722420017,-0.05356929331579563,0.08616298811544998,0.004828859536997632
2012-01-11,0.017998139518999725,0.016151239948510344,0.05776129432748969,0.023526670812978975,,,,,-0.14484818317570936,-0.005717837165941653,0.10967741935483866,-0.15122187273167187,0.04374240583232081,-0.033353474320241716,0.1068211068211069,0.047164179104477455
2012-01-12,0.017998139518999725,0.016151239948510344,0.05776129432748969,0.023526670812978975,,,,,-0.11285029033072458,-0.017813267813267863,0.13137082601054484,-0.16616820193803084,0.06259449652252802,-0.031730652779459745,0.10467610467610466,0.050806573194633
2012-01-13,0.018025590246670758,0.016220210191174672,0.05773769249268364,0.02352564354389772,,,,,-0.15566502463054188,-0.019700839109814017,0.09161962657403389,-0.1952893833589774,0.012105107764983858,-0.023737434903717936,0.08222126560482135,0.01614108503960532
2012-01-15,0.018025590246670758,0.016220210191174672,0.05773769249268364,0.02352564354389772,,,,,-0.15022310361923652,-0.013341493268053894,0.07390004271678774,-0.1733738601823709,0.045121951219512235,-0.017669997562759,0.08854730461138782,0.04487475026894128
2012-01-16,0.018103367308405355,0.016230555727574324,0.05748987322722005,0.023514857218544554,,,,,-0.17077890662796325,-0.03252520403264514,0.0605357519510652,-0.18594348659003834,0.046717557251908515,-0.03622668579626975,0.054530201342281925,-0.0026404576793311874
2012-01-17,0.018103367308405355,0.016230555727574324,0.05748987322722005,0.023514857218544554,,,,,-0.27840078010726477,-0.01571566731141194,0.0696283639470312,-0.18220287752387854,-0.09701037217815744,-0.02828499820981034,0.057432432432432456,-0.0010338207059517046
2012-01-18,0.018103367308405355,0.016230555727574324,0.05748987322722005,0.023514857218544554,,,,,-0.25524134568503176,-0.011605415860734936,0.08457923964117908,-0.146052472494257,-0.06403186274509798,-0.023994270025068487,0.0570358034970857,0.03974679817459137
2012-01-19,0.018135393157354896,0.01630297448237187,0.05745447047501097,0.02351331631492267,,,,,-0.1986438975389252,-0.013364111286599534,0.08417935702199664,-0.11351745954495684,-0.03856583308225359,-0.04075124025513821,0.05040983606557381,0.053803876193231126
2012-01-20,0.018135393157354896,0.01630297448237187,0.05745447047501097,0.02351331631492267,,,,,-0.21823135992073317,-0.015717567404183286,0.12016985138004244,-0.1006580550816476,-0.04911117806568244,-0.038388849515709866,0.08114754098360666,0.06739947931732715
2012-01-23,0.01820859509781099,0.0163098715066383,0.05721845212695042,0.02350304362411013,0.2913078969843236,14.404104939810322,2.604053673555111,0.7253471550802343,-0.2165589259075087,-0.01922152811148481,0.11850921273031845,-0.1145074626865672,-0.054321728691476556,-0.03475999054149914,0.08754071661237783,0.08104956268221586
2012-01-24,0.01820859509781099,0.0163098715066383,0.05721845212695042,0.02350304362411013,,,,,-0.2082710513203787,-0.02539947531600284,0.14252336448598135,-0.10756161761186878,-0.021852877808556492,-0.02910430030886202,0.11021671826625368,0.11261933174224348
2012-01-25,0.01820859509781099,0.0163098715066383,0.05721845212695042,0.02350304362411013,,,,,-0.21258847320525787,-0.008153477218225458,0.15848406546080973,-0.08754491017964072,-0.052327350167325815,-0.01920796774958511,0.095723014256619,0.13024773772437337
2012-01-26,0.018245196068039034,0.016385738773569063,0.0571712484573383,0.02350098908594762,,,,,-0.21423047177107502,-0.007042594385285872,0.17016622922134728,-0.0743177387914229,-0.06617647058823528,-0.015146423427748634,0.10309278350515472,0.11228224271702536
2012-01-27,0.018245196068039034,0.016385738773569063,0.0571712484573383,0.02350098908594762,,,,,-0.19894875164257553,0.0033189920098342096,0.18222025652366214,-0.0794908741594621,-0.06617647058823528,-0.02040326452232344,0.10226804123711353,0.12223686136729617
2012-01-30,0.018313822887216624,0.01638918728570228,0.05694703102668078,0.023491230029675708,0.29398247139963896,14.901273114627925,2.599473101570213,0.7121696967662512,-0.21125654450261788,0.013944223107569709,0.17901234567901225,-0.092995599952432,-0.08586165048543692,-0.037352245862884104,0.08964955175224132,0.08817234983592503
